,Title,Accident_x0020_Date,Geolocation_x0020_Latitude,Geolocation_x0020_Longitude,NSTB_x0020_Investigation_x0020_Status,NTSB_x0020_Title,Executive_x0020_Summary,Probable_x0020_Cause,AccidentContent,AccidentCount,AccidentHeader,DisclaimerContent,WhatHappened,WhatWeFound,WhatWeRecommended,IIC,LessonsLearned,Waterway,InvestigativeDetailVideo1,InvestigativeDetailVideo2,InvestigativeDetailVideo3,InvestigativeDetailVideo4,InvestigativeDetailVideo1Title,InvestigativeDetailVideo2Title,InvestigativeDetailVideo3Title,InvestigativeDetailVideo4Title,RelatedSafetyAlert,RelatedRecommendations,RelatedReports
35,Norfolk Southern Railway Train Derailment,2023-03-09T05:00:00Z,33.664157,-85.65277,Closed,,,,,,,,"<p>On March 9, 2023, about 6&#58;19 a.m. local time, westbound Norfolk Southern Railway (NS) freight train 245A109 derailed 2 locomotives and 37 railcars on the Alabama East End District of its Gulf Division near Anniston, Alabama.&#160;</p><p> The derailment involved two sections of the train, resulting in two derailment sites. The first derailment site was located at the front of the train and where 2 locomotives and 29 railcars derailed. At the second site, located near the rear of the train, eight railcars derailed. Three of the cars that derailed were tank cars carrying hazardous materials. These tank cars remained intact and did not release hazardous materials.&#160;</p><p>There were no reported fatalities or injuries. NS estimated damages to equipment, track, and signal infrastructure to be about $2.9 million.&#160;</p><p>At the time of the accident, visibility conditions were clear with early morning daylight; the weather was 57°F with no precipitation.​<br><br></p>","<p>We determined&#160;that the probable cause of this accident was the combination of the coupling together of two revenue waybill locomotives without alignment control couplers, in violation of Norfolk Southern Railway&#160;rules, and excessive in-train forces created due to the build of the train. Contributing to the accident was the misidentification of couplers without alignment control during the Norfolk Southern Rail​way&#160;inspection process.​​<br></p>",,,,,,,,,,,,,,,
36,Norfolk Southern Railway Conductor Fatality,2023-03-07T05:00:00Z,41.4999,-81.6963,Closed,,,,,,,,"<p>On March 7, 2023, about 1&#58;08 a.m. local time, a Norfolk Southern Railway (NS) conductor on NS train C75B106 was killed when the train collided with a dump truck as it entered a private highway-railroad grade crossing in the Cleveland-Cliffs Incorporated steel plant in Cleveland, Ohio. The conductor was riding the lead railcar during a shoving movement when he was pinned between the railcar and the dump truck during the collision.&#160;&#160;​<br><br></p>","<p>​We determined​&#160;that the probable cause of the March 7, 2023, Norfolk Southern Railway employee fatality was the crew not following Norfolk Southern Operating Rule 120 requiring a member of the crew to be on the ground at the private highway-railroad grade crossing to warn traffic. Contributing to the accident was the design of the intersection at the private highway-railroad grade crossing preventing adequate sight distance for the driver to be able to determine if it was safe to cross the tracks.​<br><br></p>",,,,,,,,,,,,,,,
37,Safety Performance of Wheelsets,2023-03-04T05:00:00Z,39.9043,-83.7297,Closed,,,,,,,,"<p>​On March 4, 2023, about 4&#58;54 p.m. local time, westbound Norfolk Southern Railway (NS) mixed freight train 179LC04 derailed 28 railcars at milepost 178.85 on the Dayton District near Springfield, Ohio. Twenty-one of the derailed railcars were loaded and 7 were empty; none were carrying hazardous materials. The derailment downed a powerline, which caused about 47 homes to lose power. No injuries were reported.<br></p><p>​During the derailment, three wheelsets exhibited movement on their axles. After the derailment, NS removed 517 National Steel Car railcars from service. Additionally, the Association of American Railroads (AAR) issued an equipment inspection order on March 9, 2023, advising railroads to inspect and remove from service wheelsets that were mounted by National Steel Car.</p><p><br></p>","<p>​The NTSB investigation focused on failure analysis of the wheelsets and on industry-wide standards and practices for railcar wheel and axle assembly processes, specifications, and quality control. The NTSB subsequently placed an investigative hold on these wheelsets, additional wheelsets and other truck components from the accident train, and wheelsets from elsewhere in the NS fleet for examination.
​​​​​​​<br><br></p><p>As a result of the physical evidence and results of examinations all inspected wheelsets were found to be in compliance with AAR’s Safety and Operations Manual of Standards and Recommended Practices Section G-II Wheel and Axel Manual and no evidence of movement on the axles prior to the derailment was identified.  After this determination, AAR canceled the March 9 equipment order.  While a final report for the investigation was not developed, the information from items in the investigation docket may be used to support safety issues identified in future investigations, reports, or other mission-related activities.​
</p><p>We produced an investigation close-out memorandum, which can be found in our docket.&#160;</p><p>
</p><p> 
</p><p>
</p><p>
</p><p> 
</p><p>
</p>",,,,,,,,,,,,,,,
38,Norfolk Southern Railway Derailment and Hazardous Materials Release,2023-02-03T05:00:00Z,40.8406991,-80.567572,Closed,,,,,,,,"​​On February 3, 2023, about 8&#58;54 p.m., eastbound Norfolk Southern Railway (NS) train 32N derailed 38 mixed freight railcars at milepost 49.5 on the NS Fort Wayne Line of the Keystone Division in East Palestine, Ohio. Three tank cars carrying flammable and combustible hazardous materials were mechanically breached during the derailment. A fire ignited during the derailment and grew to involve lading released from these three mechanically breached tank cars, additional derailed tank cars carrying both hazardous and non-hazardous materials, and freight cars. Emergency responders established a 1-mile evacuation zone that affected about 2,000 residents.&#160;<div><br></div><div>The derailed equipment included five hazardous materials tank cars carrying vinyl chloride monomer (VCM), a compressed liquified flammable gas offered for shipment as “UN1086 vinyl chloride, stabilized, 2.1.” The five VCM tank cars were not mechanically breached during the derailment, but over the next day, four of these tank cars were exposed to fires and released material from pressure relief devices. These releases ceased on the afternoon of February 4. Acting on information provided by NS and its contractors that a dangerous chemical reaction was occurring within a VCM tank car, the incident commander managing the response chose to expand the evacuation zone and perform a vent and burn (a deliberate breach of a tank car) on all five derailed VCM tank cars. The incident commander was not aware of dissenting opinions the VCM shipper had provided to NS and its contractors. A contractor hired by NS breached the VCM tank cars at 4&#58;37 p.m. on February 6, releasing and igniting their lading.&#160;</div><div><br></div><div>No injuries were reported during the derailment or emergency response.<div><br></div></div>","<p>​We determined&#160;that the probable cause of the derailment involving Norfolk Southern Railway train 32N was the failure of the L1 bearing on the 23rd railcar in the consist that overheated and caused the axle to separate, derailing the train and leading to a postderailment fire that likely began with the release of a Class 3 flammable liquid from a DOT-111 tank car that was punctured during the derailment.&#160;</p><p>Contributing to the postderailment fire and the severity of the hazardous materials release was the continued use of DOT-111 tank cars in hazardous materials service. Also contributing to the severity of the hazardous materials release were&#58;</p><ol><li>the failure of Norfolk Southern Railway and its contractors to communicate relevant expertise and dissenting opinions to the incident commander and&#160;</li><li>the inaccurate representation by Norfolk Southern Railway and its contractors that the tank cars were at risk of catastrophic failure from a polymerization reaction, which created unwarranted urgency and led to the unnecessary decision to vent and burn five derailed vinyl chloride monomer tank cars to prevent a polymerization-induced tank car rupture.&#160;</li></ol><p>Contributing to the exposure of emergency responders and the public to postderailment hazards were&#58;<br></p><p></p><ol><li>​Norfolk Southern Railway’s delay in transmitting the train consist information to emergency responders and&#160;</li><li>​the state of Ohio’s insufficient training requirements for volunteer firefighters.​</li></ol> <br><p></p>","<p>​As a result of this investigation, we issued 34&#160;new recommendations and reiterated 1 previously issued recommendation. We also classified 4 previously issued recommendations.​​​<br></p><p>Read the complete list of <a href=""https&#58;//data.ntsb.gov/carol-main-public/query-builder/route/?t=published&amp;n=13"">recomme​ndations​</a>​​.<br></p>",,,,https://www.youtube.com/watch?v=Itra5ny_nQ8,https://youtu.be/N-nBIg516b0,https://youtu.be/7AyXTVkVBT4,,"NTSB Board Meeting June 25, 2024","June 23, and 24, 2023 Investigative Hearing","B-Roll East Palestine, Ohio",,,,
39,Norfolk Southern Railway Employee Fatality,2022-12-13T05:00:00Z,33.4089716,-86.9457328,Closed,,,,,,,,"<p>​On December 13, 2022, about 12&#58;01 a.m. local time, the lead locomotive of Norfolk Southern Railway (NS) freight train A55-12 (train A55) struck a length of steel angle iron protruding from a gondola car on stationary NS freight train 340-12 (train 340) on the Alabama Great Southern South Subdivision in Bessemer, Alabama.&#160;Train A55 was traveling northbound about 54 mph on main track 2; train 340 was stopped on main track 1. The gondola car, SSEX 100843 (hereafter the gondola car), was part of a block of 21 railcars recently added to train 340 from a yard track near a U.S. Pipe recycling facility. The section of angle iron was protruding from the top edge of the gondola car on its east side, fouling main track 2 at milepost 153.5.&#160;As the lead locomotive of train A55 passed the gondola car on the adjacent track, the section of angle iron penetrated the locomotive’s left-front door window, continued into the operating cab, and struck the conductor trainee. The conductor trainee was killed, and the conductor was transported to a local hospital for minor injuries. Visibility conditions at the time of the accident were dark and clear; the weather was 50°F with no precipitation.<br></p>","<p>​We&#160;determined&#160;that the probable cause of the December 13, 2022, Norfolk Southern Railway employee fatality was the hazardous condition of a gondola car that was identified by personnel within a U.S. Pipe facility but not communicated to Norfolk Southern Railway or identified by Norfolk Southern Railway personnel during required pre-departure inspections.​​<br></p>",,,,,,,,,,,,,,,
40,PSC Group Conductor Fatality,2022-10-28T04:00:00Z,30.067398,-94.076185,Closed,,,,,,,,"<p>​​On October 28, 2022, about 12&#58;03 a.m. local time, a PSC Group conductor was struck and killed by train 3832 as the train was reversing at an ExxonMobil lubricant plant in Beaumont, Texas. The conductor was protecting the movement from the ground near where the train cars were to be spotted, or placed, at the end of track 7 for product loading.&#160;<br><br></p>","<p>We ​determined&#160;that the probable cause of the October 28, 2022, PSC Group conductor fatality was (1) the conductor, for unknown reasons, entering the red zone where there is an increased risk of being struck by equipment and (2) the engineer not following PCS Group operating procedures to stop the train after hearing no additional instructions from the conductor.​<br><br></p>",,,,,,,,,,,,,,,
41,Port Authority Transit Corporation Train Strikes Two Subcontractor Employees,2022-10-14T04:00:00Z,39.9517411,-75.1300604,Closed,,,,,,,,"<p>​On October 14, 2022, about 9&#58;21 p.m. local time, Port Authority Transit Corporation (PATCO) train Westbound #1 struck and killed two subcontractor employees from JPC Group, Inc. on Main Track 2 on the Benjamin Franklin Bridge in Camden, New Jersey. The train was traveling west at 33 mph and had a train operator and 68 passengers aboard; 8 passengers were in the lead car. At the time of the accident, conditions were dark and clear, and the temperature was 59°F. 
<br></p><p>Main Track 2 was scheduled to be placed out of service at 9&#58;30 p.m. for a crew of contractor and subcontractor employees to put new caulking on columns on a bridge near the track’s third rail. [1]  Skanska Koch, Inc. is the contractor and JPC Group, Inc. is the subcontractor for this long-term construction project on the Benjamin Franklin Bridge. This was the crew’s third night of work at that site. Two of the subcontractor employees entered a close-clearance area on Main Track 2 before the track was out of service, and PATCO train Westbound #1 entered their work area too.[2]  Upon identification of the subcontractor employees on the track, the train’s operator initiated emergency braking before striking them. The train’s head end stopped about 100 feet (1.5 railcar lengths) west of where the two subcontractor employees were struck.<br></p><hr />&#160; [1] The third rail is an additional electric current rail used in some railroad systems to supply power to trains.<div>&#160;[2] PATCO defines a close-clearance area as an area where there is no space for a person and a train at the same time. These areas require authorization from the dispatcher to occupy.&#160;&#160;​​</div><div><br><br></div>","<p>​We determined that the probable cause of the accident was the subcontractor employees being on the right-of-way on Main Track 2 before track outage had been established. Contributing to the accident was the exclusion of right-of-way information from the preshift job briefing, despite it being required under Port Authority Transit Corporation’s Right-of-Way Safety Plan.​<br><br></p>",,,,,,,,,,,,,,,
42,Union Pacific Railroad Head-On Collision with Stationary Intermodal Railcars,2022-09-08T04:00:00Z,33.383856,-115.788889,Closed,,,,,,,,"<p>​On September 8, 2022, about 2&#58;40 a.m. local time, a conductor and engineer of Union Pacific Railroad (UP) train ISILB5-07 were killed when the train collided with railcars stored in a siding in Imperial County, California.[1]&#160;Train ISILB5-07 had been traveling timetable eastbound on main track 2 of the Yuma Subdivision when, because of a change of route plans, the train reversed direction into Bertram siding, a signal-controlled siding at milepost 646.1.[2] Upon entering the siding, with helper locomotives in the lead, the train traveled about 802 feet before colliding with a string of 74 empty intermodal railcars that had been stored in the siding since December 2021.[3] The two lead locomotives and one intermodal railcar of train ISILB5-07 derailed, along with two of the empty stored intermodal railcars. (See figure 1.) Visibility conditions at the time of the accident were dark and clear with a haze near the ground, there was no precipitation, and the temperature was 86°F. UP estimated damage to track and equipment to be about $1.2 million. ​​​<br></p><hr />[1] (a) All times in this report are local time unless otherwise noted. (b) Visit <a href=""/Pages/home.aspx"">ntsb.gov</a>​ to find additional information in the <a href=""https&#58;//data.ntsb.gov/Docket?ProjectID=105885"">public docket </a>for this National Transportation Safety Board (NTSB) accident investigation (case number RRD22LR014). Use the <a href=""https&#58;//data.ntsb.gov/carol-main-public/basic-search"">CAROL Query</a> to search safety recommendations and investigations.&#160;<div>[2] (a) A timetable is a publication containing information on the movement of trains or equipment. Timetable directions are based on the rail network, so they can differ from compass directions. (b) Signal-controlled siding refers to the remote control of railway signals and block systems that control train movements onto other tracks.&#160;</div><div>[3] (a) Helper locomotives are attached to trains and provide additional horsepower to assist on grades. (b) At the time of the accident, train ISILB5-07 was traveling 28 mph. The maximum authorized speed for trains diverting into Bertram siding is 30 mph. 
<br><br></div>","<p>​We determined&#160;that the probable cause of the Imperial County, California, collision was the routing of Union Pacific Railroad train ISILB5-07 into Bertram siding, which was occupied by 74 empty intermodal railcars, made possible by the inappropriate removal of a computer-aided dispatching system block on the siding at the dispatch center.&#160;</p><p>Contributing to the cause of the accident were&#58;&#160;</p><ol><li>​the Bertram siding track not being spiked or clamped, as Union Pacific Railroad rules require for tracks where railcars are being stored long-term, and&#160;</li><li>the surface rust on the​ rails and wheels of the stored railcars that degraded the performance of the track circuit in Bertram siding and caused the computer-aided dispatching system to inaccurately indicate the siding was unoccupied.<br></li></ol>",,,,,,,,,,,,,,,
43,Union Pacific Railroad Employee Fatality,2022-08-29T04:00:00Z,31.7567253,-106.392951,Closed,,,,,,,,"<p>​On August 29, 2022, about 9&#58;14 p.m. local time, the conductor of Union Pacific Railroad train ISIEP 29 was killed during a shoving movement when two railcars of the train derailed in UP’s Alfalfa Yard in El Paso, Texas. The conductor was riding on the lead end of the first railcar when the train encountered a derail. The derail was placed on the yard lead earlier in the day to protect maintenance-of-way employees during an upcoming installation project. As the train entered the yard on the yard lead, the train encountered the derail device and two railcars derailed. One of these railcars overturned, landing on its side, then sliding into a residential property where it struck a natural gas line owned by Texas Gas Service. The railcar’s contact with the gas line did not result in a gas leak.&#160;<br><br></p>","<p>​We determined that the probable cause of the August 29, 2022, employee fatality was the failure of personnel to contact the employee-in-charge before granting train ISIEP 29 permission to enter the yard lead track.&#160;​<br><br></p>",,,,,,,,,,,,,,,
44,Chicago Transit Employee Fatality ,2022-07-16T04:00:00Z,41.87527,-87.632144,Closed,,,,,,,,"<p>​On July 16, 2022, about 1&#58;52 a.m. local time, southbound Chicago Transit Authority (CTA) Brown Line passenger train 3285 (train 3285) struck a CTA customer service assistant (CSA) at the La Salle/Van Buren station in Chicago, Illinois. Review of platform surveillance video data by the National Transportation Safety Board (NTSB) showed that the CSA descended the stairs from the west end of the inner loop platform to access the tracks and fell onto the outer loop high voltage rail. The CSA laid motionless on the track for about 3 minutes, whereupon he was struck by train 3285.&#160;<br><br></p>","<p>​We&#160;determined&#160;that the probable cause of the July 16, 2022, CSA fatality was electrocution due to contact with the third rail when the CSA fell attempting to cross the right-of-way for unknown reasons.&#160;​​<br><br></p>",,,,,,,,,,,,,,,
45,Collision between Amtrak Passenger Train and Union Pacific Railroad Roadway Maintenance Machine,2022-07-15T04:00:00Z,37.765258,-122.213355,Closed,,,,,,,,"​On July 15, 2022, about 11&#58;01 a.m. local time, southbound Amtrak train 531, carrying 31 passengers and 4 crew, collided with an occupied Union Pacific Railroad roadway maintenance machine at a highway-railroad grade crossing in Oakland, California. The collision occurred as the roadway maintenance machine moved from main track 1 across main track 2, which was occupied by train 531. The roadway maintenance machine operator was transported to a local hospital and treated for severe injuries; one passenger and two train crewmembers were treated for minor injuries.&#160;<br><br><p></p>",<p>We ​determined&#160;that the probable cause of the collision between the Union Pacific Railroad roadway maintenance machine and Amtrak train 531 was the roadway maintenance machine operator moving for unknown reasons onto unprotected track and into the path of an approaching train.​<br><br></p>,,,,,,,,,,,,,,,
46,Grade Crossing Collision Between MS Contracting LLC Dump Truck and Amtrak Passenger Train,2022-06-27T04:00:00Z,39.5901428,-93.1380696,Closed,,,,,,,,"<p>​On June 27, 2022, about 12&#58;42 p.m. local time, eastbound National Railroad Passenger Corporation (Amtrak) train 4 (also known as the Southwest Chief), derailed both locomotives and all eight railcars in Mendon, Missouri, after colliding with an MS Contracting LLC dump truck that had entered a highway-railroad grade crossing. (See figure 1.) Three train passengers and the truck driver were killed, and 146 other passengers and Amtrak crewmembers were transported to local hospitals with injuries. Amtrak and the BNSF Railway Company estimated damage to track and equipment to be about $4 million. ​<br><br></p>","<p>​We determined&#160;that the probable cause of the collision between Amtrak train 4 and the MS Contracting LLC dump truck was the truck driver proceeding for unknown reasons into the highway-railroad grade crossing without stopping despite the presence of a stop sign and approaching train. Contributing to the collision was the grade crossing’s design, which reduced drivers’ ability to see approaching trains and made stopping as required by Missouri law difficult for heavy trucks.​<br><br></p>",,,,,https://www.youtube.com/watch?v=Z_KoM69pdCA,https://youtu.be/2pfzQe3r-sU,,,Watch the 6/28/22 media briefing,Watch the 6/29/22 media briefing,,,,,
47,Passenger Fatality Massachusetts Bay Transportation Authority ,2022-04-10T04:00:00Z,42.342619,-71.057045,Closed,,,,,,,,"<p>​On April 10, 2022, about 12&#58;30 a.m. local time, a Massachusetts Bay Transportation Authority passenger was dragged and killed as a northbound Red Line train departed the Broadway Station in Boston, Massachusetts. Station surveillance video reviewed by National Transportation Safety Board investigators showed that as the train was departing, the accident passenger attempted to exit the train using the middle passenger doors of the second railcar of the six-car train. The doors closed on the accident passenger’s upper body as he stepped back onto the platform, and as the train departed the station, the passenger collided with a wall at the end of the platform and was killed.<br><br></p>","<p>​We determined&#160;that the probable cause of the April 10, 2022, passenger fatality was a short circuit in the passenger door interlock circuit on the accident railcar that enabled propulsion on train 1034 with the door obstructed by a passenger, causing the passenger to be dragged along the platform.&#160;​<br><br></p>",,,,,,,,,,,,,,,
48,Caltrain Passenger Train Collision with Hi-rail Construction Vehicles,2022-03-10T05:00:00Z,37.6227936,-122.4539191,Closed,,,,,,,,"<p>​On March 10, 2022, about 10&#58;31 a.m. local time, southbound Caltrain Train 506 struck three hi-rail construction vehicles at milepost 11.6 on Main Track 2 in San Bruno, California. The train’s locomotive derailed, and all three construction vehicles were destroyed. Released fuel from the construction vehicles fed a fire that spread to one of the passenger railcars. Eight people were transported to local hospitals. One railroad construction employee sustained serious injuries. One train crewmember was treated and released at a local hospital. Six passengers were treated for minor injuries and subsequently released. Visibility in the area at the time of the collision was clear; the temperature was 60°F with no precipitation. Caltrain estimated that the property damage exceeded $1.4 million.&#160;<br><br></p>",<p>​We&#160;determined&#160;that the probable cause of this accident is the roadway worker-in-charge releasing exclusive track occupancy protection leaving workers and construction equipment unprotected on the main track due to his degraded performance from excessive workload.<br></p>,,,,,,,,,,,,,,,
49,BNSF Railway Employee Fatality,2022-02-09T05:00:00Z,39.7645187,-104.995194,Closed,,,,,,,,"<p>​On February 9, 2022, about 10&#58;57 a.m. local time, a BNSF Railway switchman was struck and killed by a train during a switching movement on Track 116 in the BNSF Globeville Yard in Denver, Colorado. The switchman, working as a remote control operator helper, was riding on the front center platform of the lead locomotive he was controlling remotely, BNSF 1961. The train suddenly decelerated, and the remote control operator helper fell forward onto the track, where he was struck by the locomotive he was riding.<br><br></p>","<p>We ​determined&#160;that the probable cause of the February 9, 2022, BNSF Railway remote control operator helper fatality was being struck by remote-control locomotive BNSF 1961 after falling from the locomotive’s front platform into the tracks when slack action in the train consist caused a sudden deceleration of the locomotive.​<br><br></p>",,,,,,,,,,,,,,,
50,Employee Fatality Amtrak Train 163-15,2022-01-15T05:00:00Z,41.3831,-71.8253,Closed,,,,,,,,"<p></p><p>​On January 15, 2022, about 2&#58;15 p.m. local time, a National Railroad Passenger Corporation (Amtrak) conductor was killed after becoming separated from an open side passenger door of an Amfleet railcar in Amtrak train 163-15 that was traveling on track 1 at about 40 mph on its approach to the Westerly Passenger Station, in Westerly, Rhode Island.<br><br></p>","<p>​&#160;We&#160;​determined&#160;that the probable cause of the January 15, 2022, conductor fatality was the conductor’s fall from an open side passenger door on Amtrak train 163-15 while moving at 40 mph. Contributing to the accident was (1) the conductor’s use of the side passenger emergency door release to open a railcar door while the train was operating at a speed of 40 mph and (2) Amtrak’s accepted practice of allowing side doors to be opened on approach to stations to allow crewmembers to monitor the platform.​<br><br></p>",,,,,,,,,,,,,,,
51,CSX Transportation Freight Train and Southeastern Pennsylvania Transportation Authority Trolley Collision,2021-12-09T05:00:00Z,39.9213282,-75.2697888,Closed,,,,,,,,"<p>On December 9, 2021, about 8&#58;25 a.m. local time, Southeastern Pennsylvania Transportation Authority trolley 9070 was struck by CSX Transportation freight train I03309 at the Darby Diamond highway-railroad grade crossing near Main Street and 6th Street in Darby, Pennsylvania. The Southeastern Pennsylvania Transportation Authority trolley was stopped on the eastbound track of trolley route 11 and fouling the CSX mainline track when it was struck by the westbound CSX freight train resulting in five trolley passengers, the trolley operator, and the CSX train engineer being transported to local medical facilities with non-life-threatening injuries.​​<br><br></p>","<p>​We&#160;​determined&#160;that the probable cause of the December 9, 2021, Southeastern Pennsylvania Transportation Authority trolley 9070 collision with CSX Transportation freight train I03309 was the trolley operator stopping the trolley within the foul of the CSX track using the emergency brake.<br><br></p>",,,,,,,,,,,,,,,
52,Norfolk Southern Railway Contract Roadway Worker Fatality,2021-12-08T05:00:00Z,40.4096159,-77.0086501,Closed,,,,,,,,"<p>​On December 8, 2021, about 11&#58;20 a.m. local time, a National Salvage and Service Corporation worker who was part of a Norfolk Southern Railway (NS) work gang was struck and killed by a roadway maintenance machine (RMM) on a main track in Reed, Pennsylvania. Three RMMs, or spikers, were driving railroad spikes into crossties when the middle spiker (Spiker 2) reversed direction. The operator reported that he blew the spiker’s horn and looked in the mirror before reversing but did not see the National Salvage contract worker standing behind the spiker.<br><br></p>","<p>​​We determined that the probable cause of the Reed, Pennsylvania, accident was the inability of the spiker operator to see the contract worker behind the spiker and the contract worker not being alerted by the spiker’s nonfunctional horn and change-of-direction alarms. Contributing to the accident was (1) NS’s preshift inspection that did not check the audibility of the spiker’s alerts above ambient noise; (2) Nordco Inc. allowing the spikers to leave the factory without assuring the change-of-direction alarm was working; and (3) insufficient standoff distance chosen by Norfolk Southern Railway that did not provide adequate visibility behind the spiker.<br><br></p>","<p>​We recommended that the Federal Railroad Administration require all new and all rebuilt and remanufactured RMMs to be equipped with backup cameras. We also recommended that all Class I railroads equip new and existing RMMs with backup cameras and that the American Short Line and Regional Railroad Association advise its members of this accident and of the importance of adding backup cameras to new and existing RMMs. Furthermore, we recommended that the Federal Railroad Administration inform railroads of the need to determine the appropriate standoff distance for all RMMs.​<br><br></p>",,,,,,,,,,,,,,
53,"Watco Dock and Rail, L.L.C. Employee Fatality",2021-10-29T04:00:00Z,29.753214,-95.212392,Closed,,,,,,,,"<p>​On October 29, 2021, about 4&#58;02 a.m. local time, a Watco Dock and Rail, L.L.C. (WDRL) conductor from WDRL train 202 was killed protecting a shoving movement when the train collided with a Gemini Motor Transport-operated combination vehicle at a private highway-railroad grade crossing outside the Greens Port Industrial Park in Houston, Texas. The conductor was riding on the platform of the leading railcar of train 202 when he was pinned between the train and the combination vehicle as both vehicles simultaneously entered the grade crossing of the industrial park.<br><br></p>","<p>We ​determined&#160;that the probable cause of the Houston, Texas, accident was the failure of the combination vehicle driver to follow the Gemini Motor Transport Driver Code of Conduct to stop the vehicle before entering the highway-railroad grade crossing. Contributing to the accident was the train’s movement through a passive highway-railroad grade crossing without adequate protection.&#160;​<br><br></p>","<p>​​As a result of this investigation, we recommended that the Federal Railroad Administration and rules committees, railroads, and associations prohibit railroad employees from riding shoving movements through highway-railroad grade crossings equipped only with flashing lights or passive warning devices unless ground protection is provided.<br><br></p>",,,,,,,,,,,,,,
54,Derailment of Washington Metropolitan Area Transit Authority Train Near Rosslyn Station,2021-10-12T04:00:00Z,38.894573,-77.070809,Closed,,,,,,,,"<p>​On October 12, 2021, about 4&#58;49 p.m. local time, Washington Metropolitan Area Transit Authority (WMATA) train 407, consisting of 8 railcars and carrying 187 passengers and the operator, derailed while traveling from Rosslyn Station toward Arlington Cemetery Station on the Blue Line in Arlington, Virginia. The derailment occurred in a tunnel south of the Rosslyn Station platform. All railcars remained upright and in-line. The passengers and operator were evacuated to Arlington Cemetery Station. No injuries were reported; one passenger was transported to the hospital, treated, and released.</p><p><br></p>","<p>​The derailment occurred because the wheels of one wheelset had migrated outward on their axle, resulting in a width larger than the design specification. The wheel migration happened over time, eventually causing the wheelset to exceed its maximum design width. When this wheelset traveled over a turnout (a type of special track work that allows a train to change tracks), the out-of-specification wheelset width caused a wheel to leave the rail, derailing a railcar.
​<br></p><p>We found that one department within WMATA was aware of wheel migration in its railcar fleet and attempted to mitigate the associated safety risks, but the department did not conduct a trend analysis to monitor the incidence of wheel migration or how effective its mitigations were. A trend analysis would have shown the increasing incidence of wheel migration and made an effective response more likely. WMATA has since made improvements to its safety management systems and has plans to expand its use of trend analysis and related tools to identify and mitigate safety risks before accidents occur. The oversight of the Washington Metrorail Safety Commission is vital to supporting and monitoring these ongoing improvements.
</p><p>We determined&#160;that the probable cause of the derailment of Washington Metropolitan Area Transit Authority train 407 south of Rosslyn Station was an out-of-specification wheelset that caused a wheel to depart the rail at a turnout; the wheelset was out of specification because the wheelset’s design allowed the wheels to migrate outward and eventually exceed the maximum permitted back-to-back measurement.<br></p><p><br></p>","<p>​We recommended that WMATA implement processes and resources to expand its use of trend analysis to identify and mitigate safety risks. We also recommended that the Washington Metrorail Safety Commission develop a program to support and monitor WMATA’s expanded use of trend analysis, both to ensure that it remains compliant with federal guidelines and to assess its effect on safety.​​<br><br></p>",Joe Gordon,,,https://www.youtube.com/watch?v=BF7DOr4qce4,https://www.youtube.com/watch?v=j1IUEcnYvuE,https://youtu.be/UOWAE1kNxUQ,,"NTSB Investigation Animation for 2021 WMATA Train Derailment in Arlington, VA",Media Briefing 1/4/2024,Chair Homendy's WMATA Metrorail Derailment Media Briefing 10/12/2021,,/advocacy/safety-alerts/Pages/SA-083.aspx,,
